url_length,has_ip,has_at_symbol,num_hyphens,num_subdomains,has_password_field,has_hidden_iframe,suspicious_form_action,script_to_content_ratio,label
39,0,0,2,1,1,0,0,16.961702127659574,1
25,0,0,0,1,0,1,0,0.41040535421139035,0
62,0,0,1,1,0,0,0,0.11918419375398343,0
115,0,0,11,0,0,0,0,0.9761704652197558,0
94,0,0,4,2,0,0,0,0.09011655582303099,0
62,0,0,1,0,0,0,0,0.15022421524663676,1
142,0,0,1,0,1,0,0,1.7074468085106382,1
60,0,0,3,1,0,1,1,0.6751065997509528,0
35,0,0,0,1,0,0,0,5.756974403221168,0
32,0,0,0,1,0,0,0,0.06666666666666667,0
39,0,0,2,1,1,0,0,0.3584827011254689,0
26,0,0,0,2,1,0,0,1.4131214761660686,0
35,0,0,0,1,0,0,0,0.05917538987395855,0
48,0,0,0,1,1,0,0,0.23224785165083672,0
30,0,0,0,1,1,0,1,4.570368110636567,0
38,0,0,0,1,1,0,0,2.451178451178451,1
30,0,0,0,1,0,1,0,0.7121835640354159,0
62,0,0,3,1,1,0,0,6.379083245521602,0
40,0,0,1,1,0,1,1,0.5540890588380412,0
79,0,0,8,1,0,0,0,3.442969518190757,0
54,0,0,2,1,0,0,0,0.7867694981533783,0
31,0,0,0,1,0,0,0,1.5506072874493928,0
49,0,0,2,0,0,0,0,1.7896142291736208,0
81,0,0,0,2,0,0,0,0.5305269027042097,0
38,0,0,2,0,0,0,0,0.0,0
49,0,0,1,1,0,1,0,0.7937144974067671,0
67,0,0,2,1,0,0,0,3.891304347826087,0
39,0,0,0,1,0,0,0,138.69444444444446,1
24,0,0,0,1,0,1,0,7.921052631578948,0
53,0,0,2,1,1,0,0,0.000946969696969697,1
178,0,0,1,1,1,0,0,161.63468414779499,1
68,0,0,3,2,1,0,1,0.0,1
81,0,0,1,1,0,0,0,149.3101438010105,0
246,0,0,0,1,1,0,0,161.63468414779499,1
37,0,0,1,3,1,0,1,71.80134831460674,1
65,0,0,4,1,0,0,0,0.5747115742463714,0
76,0,0,5,1,0,0,0,0.3008347245409015,0
59,0,0,3,1,0,0,0,0.1130643733400784,0
51,0,0,0,1,1,0,0,0.36986369024101146,0
94,0,0,6,2,0,0,0,51.102739726027394,0
34,0,0,0,1,0,0,0,53.67032967032967,1
48,0,0,2,1,0,0,0,21.29694323144105,1
51,0,0,0,3,1,0,0,0.0,1
76,0,0,7,1,0,0,0,0.6980817347789825,0
62,0,0,2,1,0,0,0,0.046105640107430616,0
32,0,0,0,0,0,0,0,11.166666666666666,1
27,0,0,0,1,0,0,0,0.0,0
128,0,0,0,1,0,0,0,0.17379679144385027,1
60,0,0,2,1,0,0,0,8.643640507050277,0
63,0,0,0,0,0,0,0,0.10076832151300237,1
33,0,0,0,1,0,0,0,0.8780911062906724,0
34,0,0,0,1,0,0,0,0.21450381679389313,0
103,1,0,0,0,0,0,0,16.25564803804994,1
39,0,0,0,2,0,0,0,0.11114725656039905,0
33,0,0,1,0,1,0,0,113.25581395348837,1
36,0,0,0,1,0,0,0,0.0,0
35,0,0,0,0,0,0,0,0.042374569566578445,1
61,0,0,2,1,0,0,0,0.10678415766534015,0
50,0,0,0,1,0,0,0,10.596363636363636,1
48,0,0,0,0,1,0,1,3.7025418474891505,1
28,0,0,1,1,0,0,0,0.36525047558655677,1
30,0,0,1,1,0,0,0,0.006150370277394251,0
47,0,0,1,1,1,0,0,0.0,1
25,0,0,0,0,0,0,0,0.1724137931034483,0
110,0,0,2,1,0,0,0,0.0,1
29,0,0,0,0,0,0,0,0.11013734466971876,0
46,0,0,0,1,0,1,0,1.7326022775200338,0
18,0,0,0,0,0,1,1,1.8091858124234688,1
95,0,0,2,1,0,0,0,0.036937541974479515,0
53,0,0,2,1,0,0,0,0.457145786344064,0
62,0,0,5,1,0,0,0,2.5770726533498323,0
184,0,0,0,1,1,0,0,161.63468414779499,1
125,0,0,12,1,0,0,0,0.44650897986646654,0
66,0,0,3,1,0,0,0,0.1088858361651363,0
48,0,0,1,0,0,0,0,1.0207180694526192,0
46,0,0,0,1,0,1,0,2.095140171227128,0
130,0,0,6,1,0,1,0,0.40173198894129125,0
47,0,0,0,1,1,0,0,44.17428003972195,1
35,0,0,1,0,0,0,0,0.39962006079027357,0
63,0,0,1,2,0,1,0,1.5986099585062241,0
95,0,0,2,1,1,0,0,0.0,1
65,0,0,0,2,0,0,0,34.8177570093458,0
67,0,0,2,1,0,1,1,2.5632700958341483,0
27,0,0,0,1,0,0,0,0.4410878890207173,0
92,0,0,5,1,0,0,0,0.481043982335972,0
37,0,0,0,2,0,0,0,0.0,1
32,0,0,0,0,0,0,0,102.78129713423832,0
55,0,0,1,1,0,1,0,0.4899845916795069,0
152,0,0,11,1,0,1,0,1.6346532702915682,0
50,0,0,2,0,0,0,0,0.0,0
65,0,0,3,2,1,0,1,0.0,1
50,0,0,0,1,0,0,0,8.545481988327632,0
24,0,0,0,1,0,1,0,2.3375888040168795,0
40,0,0,1,1,1,0,0,0.6191904047976012,1
60,0,0,1,0,0,0,0,0.14285714285714285,1
20,0,0,0,0,0,0,0,0.6622296173044925,0
165,0,0,2,1,1,0,0,0.0,1
43,0,0,1,0,1,0,0,4.549777117384844,0
248,0,0,1,1,0,0,0,77.57967667436489,1
56,0,0,3,1,0,0,0,1.2165088834133058,0
53,0,0,0,1,1,0,0,3.4927007299270074,1
46,0,0,0,1,0,0,0,0.16107071571143428,0
152,0,1,0,0,1,0,0,0.0,1
28,0,0,1,0,0,0,0,34.666666666666664,1
196,0,0,0,0,0,0,0,0.0,1
79,0,0,7,0,0,0,0,0.9931283905967451,0
104,0,0,2,2,0,0,0,14.049947312961011,0
69,0,0,2,1,0,0,0,0.48683079327862444,0
41,0,0,0,1,0,1,0,7.780214898520144,0
40,0,0,0,1,0,0,0,1.0787175989085949,0
45,0,0,0,3,0,0,0,0.0,1
49,0,0,1,1,1,1,0,0.038424359594006766,0
45,0,0,3,1,0,0,0,0.9147941291076763,0
45,0,0,2,1,0,0,0,0.09442412480406061,0
27,0,0,0,1,0,1,0,1.195311996909009,0
39,0,0,0,1,0,0,0,117.87261146496816,0
30,0,0,0,1,0,0,0,1.317214525038486,0
59,0,0,1,1,0,0,0,0.5155777374470659,0
39,0,0,0,0,0,0,0,0.0,1
50,0,0,1,0,1,0,0,0.9778225806451613,1
86,0,0,5,1,0,0,0,0.465705378020265,0
70,0,0,1,1,1,0,0,3.9897645854657116,1
20,0,0,0,0,0,1,0,0.36869690945237665,0
49,0,0,0,0,0,0,1,0.4782797567332754,1
49,0,0,0,1,0,0,0,0.20301373096746272,0
72,0,0,5,1,0,0,1,0.46457525555163903,0
35,0,0,0,2,1,0,0,0.27597312965859944,0
83,0,0,6,1,0,1,0,1.8931768600015046,0
29,0,0,0,0,0,0,0,102.78129713423832,0
20,0,0,0,0,0,0,0,0.06484517304189436,0
66,0,0,3,1,0,0,0,54.9367816091954,0
244,0,0,1,0,0,0,0,2.855421686746988,1
49,0,0,1,1,0,0,0,9.119307644755821,0
62,0,0,2,1,0,0,0,0.9332928434052029,0
29,0,0,0,2,1,0,0,0.8934169278996865,0
67,0,0,4,0,0,0,0,0.0,0
71,0,0,4,1,0,0,1,0.2019798541160125,0
33,0,0,0,0,0,0,0,5.93125,1
35,0,0,0,1,0,0,0,0.0,1
91,0,0,4,1,0,0,0,0.4056957462148522,0
181,0,0,0,1,0,0,0,51.79558011049724,1
98,0,0,9,0,0,1,0,1.0749536914527653,0
192,0,1,0,0,1,0,0,0.0,1
85,0,0,1,0,1,0,0,9.086774386594854,1
99,0,0,5,1,0,1,0,16.126634035695098,0
47,0,0,1,1,1,0,1,0.3439179286761114,1
76,0,0,1,1,0,0,0,0.0,0
25,0,0,0,1,1,0,0,3.608421052631579,0
31,0,0,0,0,0,0,0,4.508902077151335,0
77,0,0,9,1,0,1,0,2.273280324457015,0
23,0,0,0,1,0,0,0,20.377690349456145,0
58,0,0,2,1,0,0,0,0.7468088826717958,0
71,0,0,1,2,0,0,0,0.00010374789262093114,0
91,0,0,8,2,0,0,0,4.367083659108679,0
40,0,0,5,0,0,0,0,180.38888888888889,1
126,0,0,0,0,0,0,0,0.4063573883161512,1
79,0,0,5,1,0,0,1,1.242935929733778,0
64,0,0,0,1,0,0,0,0.09245283018867924,0
53,0,0,0,0,0,0,0,0.2971356416561441,0
57,0,0,3,1,0,0,0,2.5974919542781048,0
70,0,0,1,0,1,0,0,2.112392494136044,1
102,0,0,8,0,0,0,0,0.5281655444243718,0
89,0,0,9,0,0,0,0,1.5742251642036125,0
90,0,0,7,1,0,1,0,1.551524690143616,0
57,0,0,1,1,0,0,0,0.06442354596090799,0
53,0,0,2,1,0,0,0,0.10717689318964885,0
69,0,0,2,1,0,0,0,55.07096774193548,0
87,0,0,5,0,0,0,0,0.6481699751861042,0
29,0,0,0,1,1,1,0,0.8865786185971801,0
30,0,0,1,2,1,1,0,0.9646358929161617,1
31,0,0,0,0,0,1,0,5.74970147882796,0
46,0,0,0,1,0,1,0,0.9325795202367114,0
40,0,0,0,2,0,0,0,0.0,1
126,0,0,1,0,1,0,0,0.0,1
36,0,0,1,0,0,0,0,0.0,1
34,0,0,0,1,0,0,0,0.22873426594739568,0
82,0,0,0,0,1,0,0,0.11043956043956044,1
30,0,0,0,1,0,0,0,24.226108174054495,0
27,0,0,0,1,0,0,0,2.6538461538461537,1
98,0,0,11,1,0,0,0,0.3650779549593568,0
19,0,0,0,0,0,1,0,102.23529411764706,1
64,0,1,0,1,0,0,0,0.010638297872340425,1
38,0,0,1,3,1,0,1,0.027183715537232672,1
32,0,0,0,1,0,0,0,8.874825263692973,0
60,0,0,1,0,0,0,0,8.505165289256198,1
49,0,0,0,0,0,0,0,0.18621884322971802,0
35,0,0,0,1,0,1,0,0.4970546414787731,0
35,0,0,0,0,1,0,0,0.5702933985330073,1
92,0,0,3,1,0,0,0,3.905764674914451,0
58,0,0,3,1,1,0,0,2.4617748751440645,1
28,0,0,0,0,0,0,0,0.001034340091021928,0
38,0,0,1,1,0,1,0,2.3122070966302166,0
68,0,0,0,0,1,0,0,9.891714520098441,1
31,0,0,0,1,0,0,0,1.3642947465225888,0
75,0,0,5,0,0,0,0,1.743144634764575,0
49,0,0,0,1,0,0,0,0.0,0
26,0,0,0,0,0,1,0,1.5763579697239536,0
112,0,0,5,1,0,1,0,0.7346978181116045,0
31,0,0,0,1,0,0,0,2.435125448028674,0
94,0,0,0,0,1,0,0,20.609375,1
49,0,0,0,3,0,0,0,0.0017241379310344827,0
42,0,0,0,1,0,0,0,0.4958137347130762,0
30,0,0,0,1,0,0,0,28.475559022360894,0
121,0,0,8,2,0,0,0,0.08424001934263486,0
67,0,1,0,3,1,0,0,4.855590062111801,1
29,0,0,0,0,0,0,0,480.06666666666666,1
52,0,0,0,0,0,0,0,0.0,1
73,0,0,9,0,0,0,1,1.4678213469315984,0
30,0,0,1,1,1,0,0,0.022096572429321993,0
48,0,0,1,1,0,0,0,3.2322416629280695,0
38,0,0,1,1,0,0,0,0.002570694087403599,1
64,0,0,4,1,1,0,0,1.1630111628428788,0
93,0,0,8,1,0,0,0,22.610364145658263,0
38,0,0,0,1,0,0,0,0.11990757400708346,0
58,0,0,0,2,0,0,0,0.7496505668582077,0
74,0,0,7,1,0,0,0,3.1267755338680066,0
132,0,0,4,1,0,1,0,68.88157894736842,0
86,0,0,5,1,0,0,0,2.338235294117647,0
62,0,0,2,1,0,0,0,0.4279383429672447,0
41,0,0,0,1,0,0,0,784.2699386503067,1
33,0,0,0,1,0,0,0,0.7349236641221374,0
46,0,0,1,4,1,0,0,0.4048309178743961,1
65,0,0,5,0,0,1,0,2.162096560094057,0
77,0,0,7,1,0,0,0,0.055900621118012424,0
44,0,0,0,1,1,0,0,2.4617748751440645,1
32,0,0,0,1,0,0,0,11.050078247261347,1
111,0,0,1,1,0,0,0,0.0,1
34,0,0,2,0,1,0,0,0.6123737373737373,1
476,0,1,0,2,0,0,0,2391.212121212121,1
92,0,0,7,1,0,1,0,1.8263604047033086,0
30,0,0,0,0,0,0,0,0.36633663366336633,0
40,0,0,3,1,0,0,0,0.1875,1
72,0,0,1,0,1,0,0,0.6126285916991842,1
29,0,0,0,1,0,0,0,41.17550585729499,0
27,0,0,0,0,0,0,0,0.5432989690721649,0
21,0,0,0,0,1,0,0,7.132699753607884,1
62,0,0,4,1,0,0,1,16.714426122092387,0
33,0,0,1,0,0,0,0,2.1713928273561303,0
329,0,0,7,6,0,0,0,0.07745098039215687,1
53,0,0,0,0,0,0,0,0.0,1
39,0,0,0,0,1,0,0,2.0099842354177615,1
37,0,0,0,2,0,0,0,1.2194193912063134,0
229,0,0,1,0,0,0,0,2.014705882352941,1
25,0,0,0,0,0,0,0,0.03205905887819106,0
101,0,0,2,1,1,0,0,0.0,1
42,0,0,0,4,1,0,1,78.6687306501548,1
33,0,0,0,1,0,0,0,0.0,0
52,0,0,0,1,0,0,0,0.03518460082044809,0
55,0,0,1,0,0,0,0,0.5813891834570519,1
79,0,0,4,1,0,1,0,1.8146083476272155,0
42,0,0,1,1,1,0,0,0.6191904047976012,1
21,0,0,0,0,0,0,0,0.0,1
100,0,0,6,1,0,0,0,2.3740877736679,0
49,0,0,0,1,0,0,0,1.012931302455704,0
53,0,0,1,1,0,0,0,0.014354066985645933,1
60,0,0,3,1,0,0,1,3.61135573580533,0
25,0,0,0,1,0,0,0,1.0335606091536358,1
45,0,0,1,1,0,0,0,0.5700820918212223,0
26,0,0,0,0,0,0,0,0.0,1
63,0,0,3,0,0,0,0,0.7477413219210651,0
37,0,0,0,1,0,0,0,2.2974904616046,0
58,0,0,2,0,0,1,0,0.19342567303940694,0
60,0,0,4,0,0,0,0,0.056074766355140186,0
34,0,0,1,0,0,0,0,8.505165289256198,1
38,0,0,0,1,0,0,0,0.1958955223880597,0
44,0,0,2,1,0,0,0,0.18848104322627385,0
25,0,0,0,1,0,1,0,22.104477611940297,0
114,0,0,1,0,0,0,0,0.0,1
37,0,0,0,1,1,0,0,0.9778225806451613,1
32,0,0,0,0,0,1,0,0.3751014884979702,0
111,0,0,1,0,0,0,0,0.0,1
38,0,0,0,0,0,0,0,0.0,1
129,0,0,2,1,0,0,0,91.13388429752067,0
100,0,0,1,1,1,0,0,0.0,1
62,0,0,1,1,0,0,0,0.1836356280763266,0
29,0,0,2,0,0,0,0,8.333333333333334,1
38,0,0,0,1,0,0,0,1.3400191021967527,0
43,0,0,0,2,1,1,0,45.894521668029434,1
44,0,0,1,1,1,0,1,1.1570512820512822,1
146,0,0,2,0,0,0,0,0.18816388467374812,1
76,0,0,5,1,0,1,0,0.12295837756744768,0
60,0,0,4,1,0,0,0,7.7963663268661625,0
79,0,0,5,1,0,0,0,0.0,0
36,0,0,0,0,0,0,0,0.0,1
67,0,0,4,1,0,0,0,0.011627906976744186,1
22,0,0,0,2,1,0,0,0.0011334655709832814,0
58,0,0,2,1,0,1,0,0.12179761303113945,0
53,0,0,1,0,0,0,0,0.9391534391534392,0
95,0,0,1,2,1,0,0,0.0,1
55,0,0,0,1,0,0,0,3.149399186299555,0
130,0,0,14,1,0,0,0,0.34623201365742623,0
65,0,0,1,0,1,0,0,16.648036253776436,1
33,0,0,0,1,1,1,0,0.015128726886667257,1
43,0,0,0,1,0,0,0,287.47452229299364,0
46,0,0,0,0,0,0,0,0.2197070572569907,1
98,0,0,0,1,0,0,0,0.0,0
28,0,0,0,0,0,0,0,0.31203298119041484,1
100,0,0,7,1,0,1,0,0.28235423421443095,0
157,0,0,0,1,1,0,0,100.2495575221239,0
129,0,1,0,1,0,0,0,6.121779859484778,1
32,0,0,0,0,0,0,0,34.666666666666664,1
22,0,0,0,0,0,1,0,1.0030715675232926,1
311,0,0,0,1,0,0,0,0.010638297872340425,1
39,0,0,0,1,0,0,0,2.110810810810811,0
69,0,0,5,1,0,1,0,0.8467052394728383,0
28,0,0,0,1,0,0,0,0.7424130273871207,0
71,0,0,3,1,0,1,0,1.9532067510548523,0
70,0,0,2,1,0,1,0,0.3827142112707511,0
118,0,0,0,1,0,0,0,0.30137353793325466,0
83,0,0,6,2,0,0,0,0.1045531197301855,0
73,0,0,1,1,0,0,0,7.777259293824856e-05,0
45,0,0,2,1,0,0,0,0.5666125905116132,0
20,0,0,0,1,0,0,0,0.5342775107268445,0
38,0,0,0,1,0,0,0,0.026826201272720344,0
80,0,0,4,1,0,0,0,1.3460183227625089,0
89,0,0,6,0,0,0,0,0.0,0
37,0,0,0,1,0,0,0,0.07255196057424469,0
141,0,0,9,1,0,1,0,3.3911994939511345,0
26,0,0,1,1,0,0,0,6.6,1
45,0,0,0,2,0,0,0,0.0005571030640668524,0
198,0,0,2,0,1,0,0,0.39288969917958066,1
78,0,0,2,1,0,0,0,2.1928772019402603,0
48,0,0,2,1,0,0,0,3.2508075409643507,0
42,0,0,0,0,0,0,0,1635.5,1
63,0,0,4,1,1,1,0,0.30494198538891276,0
41,0,0,1,1,0,0,0,2.1099911582670203,0
30,0,0,0,1,0,0,0,52.86326006280331,0
79,0,0,5,2,1,1,0,0.7323393681221158,0
74,0,0,5,1,0,0,1,0.5341467547873242,0
81,0,0,5,3,0,0,0,21.873015873015873,1
48,0,0,0,1,0,0,0,10.738197424892704,1
29,0,0,2,0,0,0,0,8.333333333333334,1
25,0,0,0,1,0,0,0,6.5083798882681565,1
31,0,0,0,0,0,0,0,0.0,1
58,0,0,2,1,1,0,0,4.301148359853752,1
58,0,0,2,1,0,0,0,0.017813891710289867,0
28,0,0,0,0,0,0,0,0.14556225536866604,0
82,0,0,8,0,0,0,0,2.0094562647754137,0
38,0,0,0,1,0,0,0,0.0,0
71,0,0,6,0,0,0,0,0.46515860634425377,0
36,0,0,0,1,0,0,0,2.6205861581920904,0
34,0,0,0,1,0,0,0,13.424870466321243,1
59,0,0,4,2,1,0,0,1.5321477428180574,1
66,0,0,3,1,0,0,0,6.897715988083416,0
36,0,0,0,1,0,0,0,0.13753820505696027,0
91,0,0,5,1,0,0,0,0.13392070484581498,0
27,0,0,0,1,0,0,0,2.6538461538461537,1
50,0,0,0,0,0,0,1,1.8024713792476832,1
43,0,0,0,1,0,1,0,0.522417045832871,0
54,0,0,4,1,0,1,0,0.9686714090680463,0
32,0,0,0,1,0,0,0,0.03333333333333333,1
30,0,0,0,2,1,0,0,3.3130337913108057,1
38,0,0,0,1,1,0,0,4.867265469061876,1
87,0,0,2,1,0,0,0,4.961188646699075,0
20,0,0,0,0,0,0,0,0.24268080392467162,0
60,0,0,5,1,0,0,0,0.0,0
47,0,0,2,1,0,0,0,1.2740751004572537,0
40,0,0,0,1,0,0,0,0.21419420958237254,0
81,0,0,2,1,1,0,1,0.2518518518518518,1
197,0,0,0,1,1,0,0,100.95044247787611,0
52,0,0,0,0,0,0,0,1.0264150943396226,1
42,0,0,1,1,0,0,0,52.661818181818184,1
33,0,0,0,2,0,0,0,49.58571428571429,1
34,0,0,0,0,0,0,0,1.334558073076138,1
49,0,0,2,0,1,0,0,0.4597269624573379,0
38,0,0,0,1,0,0,0,0.8929494278331488,0
22,0,0,0,1,0,0,0,0.19182036888532478,0
47,0,0,2,0,1,0,0,0.6123737373737373,1
36,0,0,0,1,0,0,0,0.10884353741496598,1
36,0,0,1,0,0,0,0,0.000366905155017428,1
24,0,0,0,1,0,0,0,2.1741229102896162,0
67,0,1,0,1,1,0,0,8.734741784037558,1
54,0,0,1,0,1,0,0,4.854166666666667,1
84,0,0,1,0,1,0,1,0.41421319796954315,1
95,0,0,1,1,1,0,0,0.22255369928400956,1
93,0,0,12,1,1,0,0,2.6098130841121496,0
47,0,0,0,1,0,0,0,36.80952380952381,0
68,0,0,4,1,1,1,0,3.890148553557467,1
92,0,0,5,1,0,0,1,0.6637401229148375,0
45,0,0,1,0,0,1,0,0.4264879665657876,0
81,0,0,1,1,1,0,1,0.43292302898099094,1
143,0,1,1,1,0,0,0,0.0,1
65,0,0,0,1,0,1,0,14.417721518987342,0
80,0,0,7,1,0,1,0,0.6296799883455543,0
34,0,0,0,1,0,0,0,1.1565443325755116,0
61,0,0,2,1,0,1,0,1.4350588833347453,0
62,0,0,3,0,0,0,0,17.208333333333332,0
130,0,0,13,2,0,0,0,0.1946987951807229,0
37,0,0,0,1,0,0,0,0.816656363154641,0
41,0,0,0,0,0,0,0,18.632867132867133,1
32,0,0,0,0,1,1,0,0.5245205146880311,1
56,0,0,0,1,0,0,0,0.9427646786870088,0
76,0,0,4,1,0,0,0,0.10756673414239007,0
30,0,0,0,1,0,0,0,29.691176470588236,0
37,0,0,1,1,0,0,0,1.796304653694019,0
43,0,0,0,1,0,0,0,0.17898814949863265,0
45,0,0,1,0,0,0,0,0.07201886465905158,0
56,0,0,5,0,0,0,0,3.881123502684841,0
86,0,0,2,0,0,0,0,0.19026534051482008,0
45,0,0,0,1,0,0,0,0.521513353115727,0
67,0,0,0,0,0,0,0,0.0,1
99,0,0,7,1,0,0,0,0.23930085593152547,0
62,0,0,0,0,0,0,0,1.4788593903638152,0
56,0,0,0,1,1,0,0,0.2209767814251401,1
68,0,0,3,1,0,0,0,7.915375722543352,0
34,0,0,1,2,1,0,0,0.6191904047976012,1
55,0,0,1,1,0,1,0,0.047888675623800385,0
64,0,0,3,1,0,0,1,1.963158792427085,0
105,0,0,5,1,1,0,0,0.007125890736342043,1
57,0,0,0,1,0,0,0,2.0337716531612404,0
49,0,0,3,0,0,0,0,0.5837245696400626,0
43,0,0,1,1,0,0,0,6.90942507068803,0
64,0,0,3,0,1,0,0,3.8031330019581264,0
113,0,0,9,1,0,0,0,0.00456235600063873,0
38,0,0,1,2,0,0,0,0.0,1
58,0,0,0,1,0,0,0,6.717943107221006,0
51,0,0,0,1,1,0,0,2.9433238745302552,0
74,0,0,1,1,0,0,0,0.7390722569134701,0
72,0,0,4,1,0,0,0,5.637064832186783,0
37,0,0,0,1,0,0,0,4.364765525982256,0
59,0,0,0,0,0,0,0,0.004092769440654843,1
51,0,0,1,0,0,0,1,0.021906225980015372,0
30,0,0,0,3,0,0,0,0.5205140879881365,0
52,0,0,6,1,0,1,0,0.3677445932028836,0
52,0,0,1,1,1,0,0,0.21968804159445407,0
55,0,0,3,0,0,0,0,0.15328565645661854,0
31,0,0,0,0,0,0,0,102.78129713423832,0
66,0,0,0,2,1,0,0,15.695302013422818,1
105,0,0,10,1,0,0,0,1.1002493765586034,0
41,0,0,0,2,0,0,0,0.0,1
54,0,0,2,2,0,1,0,0.23950332507177738,0
66,0,0,1,2,0,0,0,0.9861111111111112,0
29,0,0,0,1,1,0,0,0.2325511432009627,1
54,0,0,2,1,1,0,0,0.001199040767386091,1
42,0,0,1,1,0,0,0,65.81775307394307,0
36,0,0,0,0,0,0,0,0.6817459170400347,0
83,0,0,5,0,0,0,0,0.680648769574944,0
106,0,0,12,1,0,0,0,0.15330989512906038,0
52,0,0,0,1,0,0,0,0.13359664280424585,0
54,0,0,2,3,1,0,0,3.972081218274112,1
24,0,0,0,1,0,0,0,0.0,0
46,0,0,3,0,0,0,0,0.6583747927031509,0
61,0,0,3,1,0,1,0,1.258526146850341,0
38,0,0,1,1,0,0,0,8.505165289256198,1
37,0,0,2,1,0,0,1,0.33964314308589727,0
45,0,0,0,1,1,1,0,3.3555070883315157,0
39,0,0,0,0,0,0,0,0.0,1
21,0,0,0,0,0,0,0,8.436431623931623,1
40,0,0,1,0,0,1,0,1.6756853610464075,0
225,0,0,1,0,1,0,0,0.36806231742940604,1
68,0,0,0,3,1,0,0,123.64613526570048,1
26,0,0,0,1,0,1,0,0.7226380899850288,0
72,0,0,0,1,0,0,1,3.35127411288402,0
72,0,1,0,0,1,0,0,0.0,1
61,0,0,3,2,1,0,0,0.2191780821917808,1
36,0,0,0,0,1,0,0,0.0011827476542171525,1
115,0,0,8,1,0,1,0,0.28069259962049337,0
38,0,0,0,1,1,0,0,1.3750578079235394,0
40,0,0,0,0,0,0,0,0.11654918295418135,0
56,0,0,2,1,0,0,0,0.45712126936154135,0
61,1,0,0,2,1,0,0,0.4126045278400979,1
36,0,0,0,2,0,0,0,0.3235816431442191,0
74,0,0,6,0,0,0,0,0.34220236939211496,0
56,0,0,4,1,0,0,0,0.571078431372549,0
33,0,0,0,3,1,0,0,0.2643086816720257,1
61,0,0,1,2,0,0,0,0.5478135511773186,0
29,0,0,0,2,1,0,0,0.489615320194294,0
53,0,0,0,3,0,0,0,0.012665183109426083,0
62,0,0,0,1,0,0,0,0.19721115537848605,0
55,0,0,1,1,0,0,0,0.3761352169525732,0
42,0,0,0,1,0,1,0,0.3277336327517706,0
42,0,0,0,1,0,1,0,1.248967902703909,0
46,0,0,0,1,0,0,0,11.042986425339366,1
76,0,0,2,3,0,0,0,35977.166666666664,1
51,0,0,1,1,0,0,0,0.3626508992362651,0
96,0,0,1,1,1,0,0,0.22255369928400956,1
38,0,0,0,1,1,0,0,2.1657696447793326,1
50,0,0,0,1,1,0,0,0.0004609812314784327,1
112,0,0,1,1,0,0,0,5.786666666666667,1
52,0,0,3,1,1,0,0,0.02026227822062227,0
66,0,0,0,0,1,0,0,0.0,1
40,0,0,0,1,0,0,0,0.9441785052501545,0
32,0,0,0,1,0,0,0,5.891891891891892,0
145,0,0,2,1,1,1,0,18.799644602398935,0
35,0,0,0,1,1,0,0,0.004594180704441042,1
102,0,0,12,1,0,1,0,0.791975027182491,0
53,0,0,0,1,0,0,0,0.0,0
55,0,0,0,2,0,0,1,0.040807419530823785,0
31,0,0,0,0,1,0,0,1.5321477428180574,1
91,0,0,8,0,0,0,1,2.026788990825688,0
235,0,0,1,1,0,0,0,0.0,1
52,0,0,1,0,0,0,0,0.0,1
213,0,0,0,1,0,0,0,3.261904761904762,1
59,0,0,1,1,0,0,0,0.05763464741810106,0
62,0,0,7,1,0,1,0,1.8573463935886019,0
265,0,1,1,0,0,0,0,0.0,1
23,0,0,0,1,0,0,0,1.6355932203389831,1
45,0,0,4,0,1,0,0,0.03460396812997969,0
32,0,0,0,1,0,0,0,0.0,1
44,0,0,0,4,0,0,0,0.0,1
48,0,0,1,0,1,0,0,1.3556338028169015,1
28,0,0,0,0,0,0,0,7.186405158516926,0
88,0,0,0,0,0,0,0,0.0,1
281,0,0,5,1,0,0,0,0.5077399380804953,1
32,0,0,0,1,0,0,0,0.03490471414242728,0
48,0,0,3,1,1,1,0,0.1667473545888374,1
39,0,0,0,1,0,0,0,8.479007633587786,0
35,0,0,2,2,1,0,1,0.027183715537232672,1
37,0,0,1,2,0,0,0,0.0,1
37,0,0,0,1,1,0,0,0.004594180704441042,1
45,0,0,1,4,0,0,0,0.0,1
80,0,0,4,1,0,0,0,4.916878280006771,0
67,0,0,3,1,0,0,0,1.1505724694249284,0
21,0,0,0,0,1,0,0,0.8322338869067482,0
53,0,0,2,1,0,1,0,0.8295378878678918,0
73,0,0,0,1,1,0,0,0.0,1
44,0,0,1,3,0,0,0,0.0,1
69,0,0,5,1,0,1,0,2.5095770151636074,0
101,0,0,7,1,0,0,0,0.1138957138957139,0
53,0,0,0,0,1,0,0,2.9669565217391303,1
36,0,0,0,1,0,0,1,1.5223085460599335,0
212,0,0,3,1,0,0,0,0.6071706936866719,1
99,0,0,10,1,0,0,0,1.265963511972634,0
40,0,0,1,2,0,0,0,0.22108865293590893,0
72,0,0,0,2,0,0,0,0.13193011997474216,1
40,0,0,0,1,0,1,0,1.108099227862658,0
42,0,0,0,1,0,0,0,7.8824055443773755,0
76,0,0,2,1,0,1,0,0.5679279279279279,1
39,0,0,0,1,0,0,0,19.137048620983794,0
38,0,0,0,0,1,0,0,1.1132075471698113,1
36,0,0,0,1,1,0,0,0.2843243243243243,0
113,0,0,12,1,0,1,0,1.1933866463569434,0
57,0,0,0,1,0,0,0,0.789047619047619,0
