url_length,has_ip,has_at_symbol,num_hyphens,num_subdomains,url_entropy,num_digits,num_parameters,has_sensitive_words,has_password_field,has_hidden_iframe,suspicious_form_action,script_to_content_ratio,external_link_ratio,empty_links_ratio,num_input_fields,label
40,0,0,1,0,4.3153115322251026,0,0,0,1,0,0,3.31,0.0,0.0,3,1
53,0,0,0,1,4.079164266162177,0,0,0,0,0,0,0.3385837463507366,0.05625,0.01875,2,0
47,0,0,2,1,4.222052883952303,2,0,0,0,0,0,0.002334787638867593,0.003527336860670194,0.0,2,0
29,0,0,0,1,4.1162646156680225,0,0,1,1,0,0,0.2672912329400879,0.3184713375796178,0.06369426751592357,5,0
37,0,0,1,0,4.249729716863357,0,0,0,1,0,0,1.1060524906266738,0.0,0.0,2,1
99,0,1,5,1,4.683474863794138,6,1,1,0,0,0,71.33333333333333,0.0,0.0,0,1
48,0,0,0,0,4.123734053066623,0,0,0,0,0,0,1.9866237646518041,0.08480565371024736,0.02120141342756184,34,0
103,0,0,0,1,5.435354687953922,10,0,0,1,0,0,0.0010940919037199124,0.07407407407407407,0.037037037037037035,5,1
47,0,0,0,1,4.110454745700462,0,0,0,0,0,0,0.09327576516274079,0.1509433962264151,0.0,3,0
24,0,0,0,0,3.855388542207534,0,0,0,0,0,0,0.03459200273996061,0.23333333333333334,0.6,0,1
56,0,0,0,1,4.019159109782291,0,0,0,0,0,0,0.9294705086861542,0.8,0.02857142857142857,2,0
32,0,0,0,1,4.015319531114783,4,0,0,1,0,0,2.67986798679868,0.0,1.0,2,1
70,0,0,5,1,4.277527174905228,0,0,0,0,1,0,0.4327624354666885,0.07692307692307693,0.0,2,0
46,0,0,0,1,3.9336613493229415,1,0,0,0,0,0,0.0,0.0,0.0,0,1
70,0,0,0,1,4.342003068933476,0,0,0,0,0,0,1.895145631067961,0.23943661971830985,0.028169014084507043,5,0
60,0,0,1,0,4.43624341298306,1,0,0,0,0,0,0.07638456751711263,0.4594594594594595,0.0,1,0
259,0,0,1,0,5.040626779736366,63,11,0,0,0,0,402.3333333333333,0.0,0.0,1,1
110,0,0,1,0,4.300792727741683,0,0,0,0,0,0,0.850415512465374,0.0,0.0,0,0
158,0,0,16,1,4.494510610682158,6,0,0,0,1,0,3.725088243279935,0.1774193548387097,0.08064516129032258,5,0
66,0,0,0,1,4.248252642934449,0,0,1,0,1,0,0.6234562715281862,0.004815409309791332,0.008025682182985553,5,0
55,0,0,2,1,4.228921931974583,0,0,1,0,0,0,0.2842741935483871,0.1,0.06,18,0
60,0,0,1,4,4.056099491196831,0,0,1,0,0,0,1664.0,0.0,0.0,0,1
188,0,1,2,0,5.378817999745317,17,3,1,1,0,0,0.12190650779101742,0.0,1.0,4,1
63,0,0,4,1,4.154898971905078,0,0,0,0,0,0,0.0,0.0,0.0,0,0
35,0,0,0,1,3.8074355167595253,0,0,0,0,0,1,0.008549991275519107,0.8260869565217391,0.10559006211180125,25,1
39,0,0,0,0,4.1217079115480395,0,0,0,1,0,0,0.5793871866295265,0.5263157894736842,0.47368421052631576,26,1
70,0,0,5,1,4.33264561133271,2,0,0,0,1,0,1.092317464798673,0.07220216606498195,0.1624548736462094,6,0
176,0,0,4,3,5.307328916373552,33,7,0,0,0,0,13.12958571627842,0.04065040650406504,0.024390243902439025,6,0
63,0,0,1,0,4.14000046378794,0,0,0,0,0,0,1.0136268343815513,0.0,1.0,8,1
65,0,0,6,0,4.439139114250231,12,0,0,0,0,0,0.7377690802348337,0.14634146341463414,0.012195121951219513,2,0
40,0,0,0,1,4.434183719779189,0,0,0,0,1,0,0.187985014717688,0.029881862404447533,0.034051424600416956,1,0
53,0,0,0,1,4.440395342157021,0,0,0,1,0,0,5.076861489191353,0.75,0.25,34,1
60,0,0,3,1,4.290328621280336,0,0,0,0,0,0,4.803892215568863,0.19130434782608696,0.008695652173913044,3,0
65,0,0,9,1,4.151246136985661,1,0,0,0,0,1,0.02902551954344783,0.0785276073619632,0.001226993865030675,14,0
73,0,0,7,1,4.213195197156198,0,0,0,0,0,1,0.49637409352338085,0.19626168224299065,0.009345794392523364,10,0
49,0,0,0,1,4.719315905728939,7,0,0,1,0,0,1.0920210657455123,0.054924242424242424,0.020833333333333332,27,0
49,0,0,2,3,4.28488822250847,3,0,1,1,0,0,3.8392638036809816,0.75,0.25,34,1
50,0,0,0,1,4.09287868934203,3,0,1,1,0,0,5.57578947368421,1.0,0.0,36,1
110,0,0,10,1,4.541270428916003,10,0,0,0,0,0,0.27302197802197803,0.4573643410852713,0.05426356589147287,20,0
69,0,0,3,1,4.1715861887818715,0,0,0,1,0,0,0.9564780177788504,0.029605263157894735,0.049342105263157895,42,0
83,0,0,0,1,4.662521774872015,4,1,1,1,0,0,28.025032938076418,0.1702127659574468,0.06382978723404255,18,0
61,0,0,2,3,4.401487952068718,0,0,0,0,0,0,75.04041164658635,0.0,0.11764705882352941,0,1
61,0,0,0,1,4.649770690228171,11,0,1,1,0,0,1.3556338028169015,0.0,1.0,5,1
64,0,0,0,1,4.251713821688583,0,0,0,0,0,0,2.5608521040684478,0.17391304347826086,0.11594202898550725,1,0
37,0,0,0,1,4.077715447225512,7,0,0,0,0,0,6.795978528687082,0.15328467153284672,0.0,11,0
96,0,0,1,1,4.529373115296189,2,0,0,0,0,1,23.09722222222222,0.0,0.0,3,1
66,0,0,1,1,4.694491332543292,7,0,0,0,0,0,0.0,0.0,0.0,0,0
46,0,0,0,1,4.151400749996931,0,0,0,0,0,0,0.0,0.0,0.0,0,0
46,0,0,1,1,4.186044837897655,8,0,0,0,0,0,0.0720281085301581,0.17647058823529413,0.11764705882352941,1,0
99,0,0,0,0,4.785886989129935,20,1,0,1,0,0,0.0,0.0,0.0,8,1
39,0,0,0,1,4.3748951674692504,3,0,0,0,0,0,0.0,0.6111111111111112,0.16666666666666666,2,0
39,0,0,1,1,4.246188756990946,0,0,0,0,0,0,0.03175965665236052,0.0,0.0,7,1
111,0,0,9,1,4.53678841842908,8,0,0,0,1,0,3.9952995809264924,0.26666666666666666,0.03333333333333333,11,0
52,0,0,2,1,4.158501074537552,0,0,0,0,1,1,0.3999875992063492,0.09090909090909091,0.010101010101010102,23,0
51,0,0,1,0,4.515179263370442,4,0,0,1,0,0,0.2650130548302872,0.8,0.2,4,1
67,0,0,4,0,4.523043250379351,7,0,0,0,0,0,8.603411513859275,0.0,0.0,4,0
31,0,0,0,0,4.042433003725894,0,0,1,0,0,0,0.1843588539220291,1.0,0.0,5,1
61,0,1,0,0,4.269126740246636,0,1,0,1,0,0,0.0,0.0,0.0,4,1
67,0,0,0,1,4.461612236929898,15,0,0,0,0,0,0.004267931238885595,0.0,0.0,0,0
107,0,0,1,1,4.705311379144731,32,1,0,1,0,0,0.0,1.0,0.0,12,1
76,0,0,0,1,4.682220691605549,4,1,0,0,0,0,4.05982905982906,0.0,0.0,0,0
37,0,0,0,1,3.990009704040741,0,0,0,1,0,0,0.0,0.0,0.0,22,1
126,0,0,13,1,4.912826990870842,4,0,0,0,0,0,4.641824644549763,0.890625,0.0,3,0
236,0,0,1,1,4.890051539497086,76,3,1,0,0,0,0.6219512195121951,0.0,1.0,4,1
55,0,0,2,0,4.144285167755427,0,0,0,0,0,0,0.002079002079002079,0.0,0.0,2,1
79,0,0,5,1,4.411410976990914,8,0,0,0,0,0,3.81962274037202,0.10625,0.09375,2,0
46,0,0,0,1,4.05651970702736,0,0,0,0,0,0,0.21665401164262213,0.06896551724137931,0.017241379310344827,2,0
36,0,0,0,0,3.819114154689793,0,0,0,0,0,0,1.1360868414085252,0.047619047619047616,0.0,12,0
62,0,0,7,1,4.582654980714982,10,0,0,1,0,0,1.5082154015805918,0.21311475409836064,0.01639344262295082,16,0
64,0,0,0,5,4.13970859334435,1,0,1,1,0,0,0.0,0.0,0.1111111111111111,4,1
43,0,0,1,0,4.051394627288987,1,0,0,0,0,1,0.03715230499902743,0.04411764705882353,0.0,4,0
64,0,0,3,1,4.3415786642591,0,0,0,0,1,0,7.871213927975197,0.4925373134328358,0.3283582089552239,14,0
59,0,0,4,1,4.272580024621315,0,0,0,0,0,0,0.4835939143237748,0.056,0.08,0,0
56,0,0,2,1,4.068814807123832,0,0,0,0,1,0,0.03533240353324035,0.09868421052631579,0.006578947368421052,18,0
37,0,0,0,1,4.188522622093347,0,0,0,0,0,0,0.26769348268839105,0.2391304347826087,0.0,0,0
54,0,0,2,0,4.152970956533507,0,0,0,0,0,0,2.505227695167286,0.022900763358778626,0.04580152671755725,8,0
45,0,0,2,0,4.126832608213661,0,0,1,1,0,0,1.1132075471698113,1.0,0.0,8,1
68,0,0,1,2,4.24191560707815,0,0,0,0,0,0,0.31230861474549776,0.12209302325581395,0.0755813953488372,26,0
234,0,0,2,0,4.72306635960573,76,3,1,0,0,0,5.576470588235294,0.0,1.0,4,1
62,0,0,5,1,4.115272625413572,0,0,0,0,1,0,0.2454067429631921,0.09345794392523364,0.018691588785046728,3,0
49,0,0,1,0,4.300350089137493,0,0,0,0,0,0,8.552238805970148,0.0,0.0,4,0
99,0,0,2,2,4.367731974447117,0,0,1,0,0,0,0.23472477881360965,0.18627450980392157,0.058823529411764705,0,0
28,0,0,0,1,3.9677201004744997,0,0,0,0,0,0,2.6253203485392107,0.0,0.42857142857142855,0,1
53,0,0,2,3,4.3556741158235655,0,0,0,1,0,0,4.756521739130434,1.0,0.0,3,1
47,0,0,0,1,4.215531469346839,2,0,0,0,0,0,0.22474727052163365,0.0,0.44970414201183434,22,0
75,0,0,6,1,4.427823191069678,5,0,0,0,1,1,0.10342652932520496,0.11956521739130435,0.0,18,0
76,0,0,7,1,4.191392153331779,0,0,1,0,1,0,0.7685467701159445,0.018072289156626505,0.6265060240963856,9,0
33,0,0,0,0,4.017900089633387,0,0,0,0,0,0,0.02873641304347826,0.13559322033898305,0.0,4,0
48,0,0,1,0,4.034886917514739,0,0,0,0,0,0,0.35877862595419846,0.034482758620689655,0.0,6,0
47,0,0,1,0,4.1551327344262035,0,0,0,0,0,0,0.3024803387779794,0.04819277108433735,0.03614457831325301,0,0
72,0,0,3,3,4.587213237856183,7,0,0,0,0,0,35977.5,0.0,0.0,0,1
29,0,0,0,1,3.8312762533752505,0,0,0,0,0,0,0.0,0.0,0.0,0,1
63,0,0,0,0,4.320489503738881,0,0,1,1,0,0,0.014523342881551837,0.0,1.0,14,1
32,0,0,0,1,4.116729296672174,0,0,0,1,0,0,0.9778225806451613,1.0,0.0,8,1
61,0,0,3,1,4.334700510738441,5,0,0,0,0,0,1.377052013132884,0.4166666666666667,0.0,17,0
64,0,0,7,0,4.3509093770885325,5,0,1,0,0,1,0.7301524254009235,0.0949367088607595,0.04430379746835443,8,0
140,0,0,10,1,4.25675452762711,0,0,0,0,1,0,1.7504092546109353,0.7553191489361702,0.0,0,0
38,0,0,0,1,4.050301855434983,0,0,0,0,0,0,0.25776561948464527,0.5,0.0,17,0
31,0,0,0,0,3.8371256496420134,0,0,0,0,0,0,1.6305882352941177,0.6666666666666666,0.0,0,1
27,0,0,0,1,4.032303242743954,1,0,0,0,0,0,0.0,0.0,0.0,0,0
51,0,0,4,1,4.2894974005405,0,0,0,0,1,0,1.0070033537186822,0.12727272727272726,0.01818181818181818,2,0
44,0,0,0,0,3.942862165155468,0,0,0,0,0,1,0.006391860161753196,0.8260869565217391,0.10559006211180125,25,1
59,0,0,2,1,4.30817096479267,0,0,0,0,0,0,6.340639269406393,0.08823529411764706,0.029411764705882353,0,0
24,0,0,0,1,3.6572682296173897,0,0,0,0,1,0,6.233370660694289,0.10526315789473684,0.05263157894736842,46,0
69,0,0,1,0,4.552001407267188,2,0,1,0,0,0,0.041301796515301976,0.18433179723502305,0.11059907834101383,4,1
31,0,0,0,1,3.9048632454520096,0,0,0,0,1,1,0.2846045197740113,0.3684210526315789,0.0,4,0
64,0,0,3,1,4.597024219659049,12,0,0,0,1,0,2.9969286959408983,0.11382113821138211,0.0,0,0
65,0,0,6,1,4.106327913315752,0,0,0,1,0,0,4.782521681120747,0.175,0.0,23,0
41,0,0,0,1,4.125129443325869,3,0,0,1,0,1,6.250924784217016,1.0,0.0,5,1
47,0,0,0,1,4.059255342369256,0,0,0,0,0,0,0.2161134163208852,0.3888888888888889,0.0,0,0
141,0,0,19,0,4.568124839163609,7,0,0,0,0,0,14.301065765531582,0.08490566037735849,0.009433962264150943,1,0
46,0,0,1,1,4.354552444952287,4,0,0,1,0,0,10.729064039408867,1.0,0.0,4,1
47,0,0,1,1,4.13907129820996,0,0,0,0,0,0,0.0,0.0,0.0,0,1
70,0,0,6,0,4.396422660571425,0,0,1,1,0,0,0.29379157427937913,0.5,0.5,3,1
93,0,0,1,1,4.321816506490923,0,0,1,1,0,0,2.6196345091372715,0.0,0.9642857142857143,19,1
31,0,0,0,1,4.195816471537619,2,0,0,0,0,0,0.0,0.9565217391304348,0.043478260869565216,0,1
34,0,0,1,1,4.256149238118269,1,0,0,0,0,0,0.0,0.9565217391304348,0.043478260869565216,0,1
93,0,0,9,1,4.492461364429473,6,0,0,0,0,0,0.4365062977493289,0.45,0.0,9,0
44,0,1,0,0,4.36023780098729,1,1,0,1,0,0,0.0013623978201634877,1.0,0.0,2,1
100,0,0,2,1,4.776126343372213,17,0,0,0,0,0,0.036011080332409975,0.0,0.6,3,1
29,0,0,1,0,3.952302977662386,0,0,0,1,0,0,0.6123737373737373,0.8947368421052632,0.10526315789473684,13,1
76,0,0,7,0,4.232776982643971,0,0,0,0,1,1,0.9051564062276818,0.96,0.0,5,0
34,0,0,1,0,4.2339466645252255,2,0,0,1,0,0,0.0012753294601105286,0.0,0.0,24,1
43,0,0,1,0,4.2374411389168944,4,0,0,0,0,0,0.060080492338789725,0.13496932515337423,0.08282208588957055,4,0
29,0,0,0,0,4.0472990984266435,0,0,0,0,0,0,0.3152405344524331,0.03981264637002342,0.01873536299765808,2,0
211,0,0,0,1,4.771788914244983,88,3,1,0,0,0,2.4571428571428573,0.0,1.0,5,1
87,0,0,7,0,4.5165106650751214,8,0,0,0,0,0,3.5844938682186656,0.05714285714285714,0.02857142857142857,13,0
20,0,0,0,0,3.7841837197791888,1,0,0,0,0,0,0.1261788617886179,0.0,0.0,17,1
19,0,0,0,0,3.6818808028034047,1,0,0,0,0,0,0.0,0.5,0.0,0,0
53,0,0,3,1,4.13850854970419,0,0,0,0,0,0,0.826284612205538,0.21782178217821782,0.009900990099009901,0,0
44,0,0,0,1,3.9534165616716064,0,0,0,0,0,0,0.04303683737646002,0.14393939393939395,0.0,7,0
39,0,0,0,1,4.194906705708894,0,0,0,0,0,0,0.05132676269901441,0.1320754716981132,0.05660377358490566,0,0
40,0,0,2,1,4.065311532225102,0,0,0,0,1,0,0.792646402854776,0.1559633027522936,0.03211009174311927,4,0
39,0,0,0,1,4.089781950065051,0,0,1,1,0,0,149.9719387755102,0.8571428571428571,0.0,19,1
79,0,0,7,1,4.345751597146698,0,0,0,0,0,0,0.43624854669939284,0.08771929824561403,0.0,0,0
76,0,0,0,1,4.7378201980421615,23,0,0,1,0,0,18.097361575622447,0.5,0.5,2,1
36,0,0,3,1,4.273684376262023,2,0,0,0,0,0,0.0,0.9565217391304348,0.043478260869565216,0,1
42,0,0,2,0,4.032331339951052,0,0,0,0,1,0,0.5276917784657723,0.16806722689075632,0.008403361344537815,6,0
45,0,0,4,0,4.419305040629889,0,0,0,1,0,0,0.18458807868658483,0.16129032258064516,0.0,31,1
61,0,1,0,1,4.66378303403593,7,1,0,1,0,0,14.88599348534202,0.6666666666666666,0.3333333333333333,5,1
129,0,0,1,2,5.255933388033671,7,1,0,1,0,0,2.990396158463385,0.5,0.0,3,1
94,0,0,9,0,4.539307506242459,7,0,0,0,0,0,0.29451964778551715,0.8108108108108109,0.0,2,0
65,0,0,0,1,4.02877329231614,1,0,0,0,0,0,1.4496420047732697,0.1206896551724138,0.0,1,0
41,0,0,0,1,4.357075175138721,2,0,0,0,1,0,0.11884319927699954,0.08,0.0,1,0
44,0,0,0,1,4.036040925839782,0,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
78,0,0,0,1,4.80463355365241,11,0,0,0,0,0,0.06657899486862123,0.027385892116182572,0.0,7,0
32,0,0,0,2,3.9414280318460246,0,0,0,0,0,0,0.5054809052333805,0.0,0.08888888888888889,25,0
43,0,0,1,1,4.251164173004868,1,0,1,0,0,0,48.17857142857143,0.0,0.0,10,0
43,0,0,0,1,3.9697719527697557,0,0,0,0,0,0,0.007988510905663765,0.5510204081632653,0.3877551020408163,0,0
26,0,0,0,2,3.9210296217376146,0,0,0,0,0,0,0.8281291700026688,0.42105263157894735,0.0,4,0
45,0,0,1,0,4.294646363420181,6,0,0,0,0,0,0.06443059533947511,0.02258064516129032,0.08709677419354839,4,0
43,0,0,0,0,3.902409232950227,0,0,0,0,0,0,0.6671285470973701,0.013333333333333334,0.010666666666666666,8,0
42,0,0,2,0,4.204834018470969,0,0,1,1,0,0,0.9778225806451613,1.0,0.0,8,1
68,0,0,2,1,4.455202275666649,10,0,0,0,0,0,10.133251231527094,0.07692307692307693,0.0,1,0
49,0,0,1,1,4.216152190789069,0,0,0,0,0,0,0.27635651322233107,0.006956521739130435,0.01217391304347826,4,0
52,0,0,1,1,4.18132974776242,0,0,0,0,1,0,0.9478413157694358,0.05555555555555555,0.027777777777777776,4,0
62,0,0,3,1,4.50596324680912,8,0,0,0,0,0,10.018377693282636,0.18072289156626506,0.024096385542168676,11,0
98,0,0,13,1,4.247338516156202,0,0,0,0,0,0,594.9021406727828,0.0,0.0,0,0
42,0,0,1,0,4.243158791671846,0,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
31,0,0,0,1,4.106949132758152,0,0,0,0,0,0,2.676340694006309,0.42857142857142855,0.0,0,0
34,0,0,0,1,3.998652546878167,0,0,0,0,0,0,0.03776001952052705,0.3282442748091603,0.022900763358778626,12,0
99,0,0,2,1,5.282467034967348,8,0,0,0,0,0,53.7116060961313,0.5,0.0,6,1
19,0,0,0,0,3.5766176449086675,0,0,0,0,0,0,2.4727186085299024,0.025380710659898477,0.050761421319796954,4,0
92,0,0,6,1,4.348935467426607,0,0,1,0,0,0,0.20958147439983005,0.17073170731707318,0.0,4,0
70,0,0,0,0,4.635778196316619,5,1,0,0,0,0,0.5641025641025641,0.0,0.5555555555555556,1,1
37,0,0,1,0,4.270132081786694,0,0,0,0,0,0,34.666666666666664,0.0,0.0,0,1
49,0,0,0,1,4.123004049629477,0,0,0,0,0,0,1.6303975185699127,0.1592356687898089,0.0,1,0
70,0,0,0,4,4.17080324651924,0,1,0,0,0,0,2391.212121212121,0.0,0.0,0,1
33,0,0,0,1,4.040775468486825,0,0,0,0,0,0,41.31547619047619,0.0,1.0,8,1
56,0,0,0,1,4.578890859209906,0,0,0,0,0,1,0.05051646223369916,0.0,0.0,4,0
72,0,0,3,3,4.476683293133494,7,0,0,0,0,0,35977.5,0.0,0.0,0,1
34,0,0,0,0,3.903208061647681,0,0,0,1,0,0,9.529179810725552,0.9333333333333333,0.06666666666666667,13,1
44,0,0,0,0,4.135821824148035,1,0,0,1,0,0,2.331918505942275,0.375,0.08333333333333333,6,1
68,0,0,0,1,4.223225253448746,0,0,0,0,0,0,0.11364750081672656,0.10067114093959731,0.0,7,0
97,0,1,1,1,4.670278533660583,0,1,1,1,0,0,0.02149111170071637,0.9777777777777777,0.022222222222222223,4,1
52,0,0,1,1,4.062104152758193,0,0,0,0,0,0,0.10101227654533707,0.12162162162162163,0.006756756756756757,4,0
29,0,0,0,1,3.771437029461126,0,0,0,0,0,0,0.06567796610169492,0.08333333333333333,0.0,0,0
40,0,0,0,1,4.334183719779188,3,0,0,0,0,0,1.356106408706167,0.0,0.13636363636363635,5,0
65,0,0,6,0,4.165644014658292,0,0,0,0,0,0,3.4769692014172797,0.32142857142857145,0.0,0,0
84,0,0,7,1,4.515440306499626,8,0,0,0,0,0,1.5932935315617642,0.036061026352288486,0.08183079056865465,51,0
23,0,0,0,1,3.882045108136863,0,0,0,0,0,0,0.018072289156626505,0.0,0.0,0,0
29,0,0,0,1,3.6074753914554893,0,0,0,0,0,0,0.1660551922156644,0.1511627906976744,0.011627906976744186,2,0
131,0,0,0,0,5.253464773086496,24,0,1,0,0,0,1480.0,0.0,0.0,0,1
28,1,0,0,2,3.6959472263874704,10,0,0,0,0,1,0.28046594982078854,0.0,0.0,15,1
40,0,1,0,1,4.3530559073332755,0,1,0,0,0,0,0.0,0.0,0.0,0,1
43,0,0,0,1,4.274874638322402,3,0,0,0,1,0,23.299835074216602,0.9880952380952381,0.0,2,0
43,0,0,0,2,4.301508290129998,0,0,0,0,0,0,0.9838393731635652,0.17647058823529413,0.014705882352941176,4,0
75,0,0,3,1,4.7051129441647435,6,0,0,0,0,0,5.32376298106292,0.3614457831325301,0.0,3,0
33,0,0,0,1,4.003044786734202,0,0,0,0,1,0,0.9147494602040056,0.3076923076923077,0.046153846153846156,4,0
45,0,0,0,1,4.480524762900187,3,0,0,0,1,0,0.113490079965191,0.04120758043190833,0.0024239753195240193,4,0
28,0,0,1,1,4.0836169753972325,0,0,0,0,0,0,0.7652420899663122,0.02586206896551724,0.16379310344827586,0,0
30,0,0,0,0,3.948394345536403,0,0,0,0,0,0,0.7720588235294118,0.02,0.06,0,0
69,0,0,0,2,4.178458834646647,0,0,0,0,0,1,0.06843794020973548,0.6115485564304461,0.11023622047244094,8,0
38,0,0,1,1,4.1658376324234885,0,0,0,1,0,0,1.1132075471698113,1.0,0.0,8,1
44,0,0,0,1,4.123204629558406,0,0,0,0,0,0,0.0021551724137931034,0.0,1.0,3,1
45,0,0,0,1,4.275651852925217,6,0,0,0,0,0,0.18818877457620914,0.047244094488188976,0.1889763779527559,4,0
38,0,0,0,1,4.133071514059368,0,0,0,0,0,0,0.36520688184274136,0.09722222222222222,0.0,6,0
64,0,0,0,1,4.273382914624721,0,0,0,0,0,0,1.9241292823348344,0.0,0.11666666666666667,6,0
45,0,0,1,0,4.400310530134925,6,0,0,0,0,0,0.16181261243739972,0.08045977011494253,0.25287356321839083,4,0
71,0,0,7,0,4.27741335937021,0,0,0,0,0,0,4.6448675496688745,0.0,0.10526315789473684,1,0
25,0,0,0,1,3.7532696895151076,0,0,0,0,1,1,0.0769088726802696,0.10112359550561797,0.011235955056179775,4,0
49,0,0,0,1,4.237486508291452,0,0,0,0,0,0,1009.3038516405136,0.14285714285714285,0.0,1,0
33,0,0,0,1,4.066677073707229,0,0,0,0,0,0,1.1544059274940461,0.05263157894736842,0.008771929824561403,14,0
255,0,0,4,0,5.16379715972991,60,3,1,1,0,0,2.8008658008658007,0.0,1.0,2,1
80,0,0,7,0,4.547810402021879,8,0,0,0,0,0,0.39087947882736157,0.36318407960199006,0.1044776119402985,14,0
60,0,0,1,1,4.404574504151558,0,0,1,0,0,0,0.8569990412272291,0.0916030534351145,0.13740458015267176,10,0
119,0,0,1,0,4.651767605242768,2,2,0,0,0,0,3.7419354838709675,0.0,0.0,0,1
56,0,0,2,1,4.295833441448781,0,0,0,0,0,0,6.396112648081152,0.007142857142857143,0.014285714285714285,2,0
32,0,0,0,1,3.944548827786958,0,0,0,0,0,0,0.7034269936657463,0.0,0.0,15,1
38,0,0,0,1,3.935445856050765,0,0,0,1,0,0,1.8710213608714104,0.0851063829787234,0.0,32,0
94,0,0,0,1,5.235298761588861,2,1,0,0,0,0,0.0,0.0,0.0,0,1
42,0,0,1,1,4.032331339951051,0,0,0,0,0,0,2.5598002159827216,0.22580645161290322,0.0,1,0
36,0,0,0,2,4.308270834535259,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0,0
37,0,0,0,0,4.121219243831912,0,1,1,1,1,0,23.134355275022543,0.0,0.06666666666666667,3,0
19,0,0,0,1,3.576617644908667,0,0,0,0,0,0,40.16528925619835,0.0,0.0,0,0
41,0,0,1,1,3.9643955295262856,0,0,0,0,0,0,0.14969758064516128,0.13513513513513514,0.0990990990990991,13,0
113,0,0,6,1,4.4004103116361675,0,0,0,0,0,0,0.0,0.0,0.0,0,0
34,0,0,1,1,3.9957153271690524,0,0,0,0,0,0,48.91928251121076,1.0,0.0,0,0
55,0,0,1,1,4.126928468803005,0,0,0,0,0,0,3.3057965451055664,0.4782608695652174,0.0,1,0
45,0,0,0,0,4.250201918975737,4,0,0,0,0,0,6.349987415051598,0.17647058823529413,0.029411764705882353,0,1
84,0,0,3,1,4.252569960351439,0,0,0,0,1,0,0.06568287037037036,0.07142857142857142,0.0,1,0
26,0,0,0,1,3.921029621737614,0,0,0,0,0,0,0.31664577315092385,0.012145748987854251,0.020242914979757085,0,0
61,0,0,4,1,4.020158035202488,0,0,0,0,0,0,0.0,0.0,0.0,0,0
49,0,0,2,1,4.428200344371992,0,0,1,1,0,0,0.6191904047976012,0.8888888888888888,0.1111111111111111,13,1
55,0,0,3,1,4.185930514218215,0,0,0,0,0,1,0.0,0.08571428571428572,0.0,6,0
77,0,0,6,1,4.214122742664886,0,0,0,0,1,0,2.05990756103342,0.25096525096525096,0.06177606177606178,2,0
245,0,0,0,0,4.6107930301141105,87,3,1,1,0,0,2.888888888888889,0.0,0.0,3,1
73,0,0,5,1,4.286949690104885,5,0,0,0,1,0,1.6435616808539386,0.6052631578947368,0.013157894736842105,0,0
56,0,0,0,2,4.454239966507296,0,0,0,0,0,0,0.0,0.0,0.0,0,0
94,0,0,8,1,4.57767874572946,13,0,0,0,1,0,0.5955721352688347,0.14814814814814814,0.08641975308641975,2,0
67,0,0,0,0,4.425935229085672,28,0,0,1,0,0,0.001121327651939897,0.0,1.0,6,1
26,0,0,0,1,3.7192945256669785,0,0,0,0,0,0,0.45250271191693786,0.09523809523809523,0.11904761904761904,0,0
214,0,0,0,1,4.712728961139234,88,3,1,0,0,0,7.672131147540983,0.0,1.0,3,1
36,0,0,0,1,4.09689193246757,0,0,0,0,0,0,0.3934085895938757,0.13846153846153847,0.015384615384615385,1,0
48,0,0,1,0,4.04040071973329,0,0,0,1,0,0,3.9503871069679253,0.029411764705882353,0.09558823529411764,14,0
48,0,0,2,0,4.365601562950724,0,0,1,1,0,0,0.9778225806451613,1.0,0.0,8,1
31,0,0,0,0,3.9621031651557947,6,0,0,1,0,0,0.14066449981942938,0.07368421052631578,0.010526315789473684,10,0
22,0,0,0,0,3.879664004902593,0,0,0,0,1,0,45.03172007848267,0.24675324675324675,0.0,4,0
19,0,0,0,0,3.326360407952695,0,0,0,0,1,0,4.6671982987772465,0.15151515151515152,0.030303030303030304,0,0
227,0,0,0,1,5.045347600184281,62,11,0,1,0,0,0.36806231742940604,0.0,0.0,3,1
38,0,0,0,1,4.073475132309621,0,0,0,0,0,0,30.376368103640832,0.1111111111111111,0.0,4,0
63,0,0,0,0,4.153313805712858,0,0,1,0,0,0,0.5325077399380805,0.0,1.0,5,1
141,0,0,14,1,4.446938705908196,8,0,0,0,0,0,0.5752777628683378,0.10212765957446808,0.01702127659574468,9,0
87,0,0,5,1,4.27502154412629,0,0,0,0,0,0,3.3655172413793104,0.0,0.0,0,0
23,0,0,0,1,3.7622673906514947,0,0,0,0,0,0,0.002894356005788712,0.0,0.0,2,1
57,0,0,3,0,4.172447857777124,0,1,0,0,0,0,1.2613817739606292,0.14814814814814814,0.05555555555555555,5,0
67,0,0,5,1,4.35015057984989,0,0,1,0,0,0,2.415654175725796,0.07936507936507936,0.015873015873015872,23,0
61,0,0,2,1,4.059344256933032,0,0,0,0,0,0,1.518293620292083,0.1032258064516129,0.01935483870967742,7,0
118,0,0,1,0,5.476816172673092,19,2,0,0,0,0,33.166666666666664,0.0,0.0,0,1
62,0,0,1,1,4.177503118154277,0,0,1,1,0,0,0.42,0.7777777777777778,0.07407407407407407,5,1
